ride_id,rider_id,driver_id,ride_date,pickup_location,drop_location,distance_km,ride_status,pickup_time,dropoff_time
1027,328,191,2026-02-18 15:36:56,"Kalyani Nagar, Pune","Aundh, Pune",3.64,Completed,2026-02-18 20:53:56,2026-02-18 21:03:56.000
1028,319,123,2025-07-11 18:50:11,"Dadar, Mumbai","Colaba, Mumbai",8.45,Completed,2025-07-12 14:18:11,2025-07-12 14:35:05.000
1029,65,180,2025-09-26 21:07:51,"Bandra, Mumbai","Juhu, Mumbai",18.56,Completed,2025-09-27 16:53:51,2025-09-27 17:30:58.200
1030,468,340,2026-01-20 15:23:01,"Saket, Delhi","Vasant Kunj, Delhi",4.52,Cancelled,2026-01-20 21:55:01,2026-01-20 22:05:01.000
1031,228,209,2025-08-04 04:55:07,"Indiranagar, Bangalore","Yelahanka, Bangalore",2.61,Cancelled,2025-08-04 22:30:07,2025-08-04 22:40:07.000
1032,288,6,2026-01-08 09:01:36,"Dwarka, Delhi","Connaught Place, Delhi",6.4,Cancelled,2026-01-08 12:39:36,2026-01-08 12:52:24.000
1033,194,123,2025-08-07 16:17:07,"Rajouri Garden, Delhi","Connaught Place, Delhi",6.28,Cancelled,2025-08-07 16:40:07,2025-08-07 16:52:40.600
1034,567,353,2025-03-22 15:22:25,"Hinjewadi, Pune","Hadapsar, Pune",21.78,Completed,2025-03-23 10:33:25,2025-03-23 11:16:58.600
1035,148,214,2025-08-24 02:21:45,"Hadapsar, Pune","Koregaon Park, Pune",10.19,Completed,2025-08-24 12:24:45,2025-08-24 12:45:07.800
1036,500,3,2025-11-02 17:54:25,"Colaba, Mumbai","Powai, Mumbai",1.1,Completed,2025-11-03 00:18:25,2025-11-03 00:28:25.000
1037,354,336,2026-01-20 13:49:22,"Saket, Delhi","Rajouri Garden, Delhi",2.32,Completed,2026-01-21 10:00:22,2026-01-21 10:10:22.000
1038,105,315,2025-06-27 07:13:26,"Saket, Delhi","Connaught Place, Delhi",17.77,Completed,2025-06-28 06:06:26,2025-06-28 06:41:58.400
1039,362,353,2026-02-28 18:38:17,"Whitefield, Bangalore","Indiranagar, Bangalore",13.41,Completed,2026-03-01 16:26:17,2026-03-01 16:53:06.200
1040,82,33,2026-02-08 23:47:05,"Vasant Kunj, Delhi","Connaught Place, Delhi",16.14,Completed,2026-02-09 03:38:05,2026-02-09 04:10:21.800
1041,430,249,2025-08-13 09:50:42,"Hebbal, Bangalore","MG Road, Bangalore",19.43,Completed,2025-08-14 01:50:42,2025-08-14 02:29:33.600
1042,321,129,2026-01-13 22:27:07,"Andheri, Mumbai","Colaba, Mumbai",6.34,Completed,2026-01-14 13:40:07,2026-01-14 13:52:47.800
1043,530,56,2025-04-21 07:36:25,"Hinjewadi, Pune","Kalyani Nagar, Pune",11.93,Completed,2025-04-22 02:52:25,2025-04-22 03:16:16.600
1044,532,135,2026-02-26 00:39:45,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",10.32,Completed,2026-02-26 22:20:45,2026-02-26 22:41:23.400
1045,303,188,2026-01-11 09:57:15,"Karol Bagh, Delhi","Dwarka, Delhi",22.83,Completed,2026-01-12 08:07:15,2026-01-12 08:52:54.600
1046,56,122,2025-06-14 20:11:53,"Shivajinagar, Pune","Hadapsar, Pune",4.22,Completed,2025-06-15 03:31:53,2025-06-15 03:41:53.000
1047,582,128,2025-08-20 07:12:24,"Banjara Hills, Hyderabad","Madhapur, Hyderabad",12.07,Completed,2025-08-20 19:34:24,2025-08-20 19:58:32.400
1048,537,243,2026-02-23 07:29:59,"Connaught Place, Delhi","Vasant Kunj, Delhi",20.9,Completed,2026-02-23 09:04:59,2026-02-23 09:46:47.000
1049,217,371,2025-12-26 16:19:06,"Indiranagar, Bangalore","Yelahanka, Bangalore",24.89,Completed,2025-12-27 14:57:06,2025-12-27 15:46:52.800
1050,310,51,2025-12-07 11:44:16,"Ameerpet, Hyderabad","Madhapur, Hyderabad",13.53,Completed,2025-12-07 14:02:16,2025-12-07 14:29:19.600
1051,193,222,2025-09-29 09:09:14,"Dadar, Mumbai","Juhu, Mumbai",15.51,Completed,2025-09-30 05:27:14,2025-09-30 05:58:15.200
1052,278,244,2025-12-17 23:23:15,"Vasant Kunj, Delhi","Connaught Place, Delhi",11.53,Completed,2025-12-18 05:24:15,2025-12-18 05:47:18.600
1053,322,323,2025-04-16 03:06:08,"Vasant Kunj, Delhi","Karol Bagh, Delhi",5.54,Completed,2025-04-16 06:37:08,2025-04-16 06:48:12.800
1054,162,385,2025-07-14 20:48:02,"Hinjewadi, Pune","Hadapsar, Pune",4.76,Completed,2025-07-15 11:15:02,2025-07-15 11:25:02.000
1055,243,61,2025-07-25 12:56:31,"Koramangala, Bangalore","MG Road, Bangalore",19.33,Cancelled,2025-07-26 06:49:31,2025-07-26 07:28:10.600
1056,476,146,2025-04-09 04:38:56,"Kukatpally, Hyderabad","Gachibowli, Hyderabad",13.91,Completed,2025-04-09 09:47:56,2025-04-09 10:15:45.200
1057,72,398,2025-06-08 16:09:44,"Viman Nagar, Pune","Kalyani Nagar, Pune",6.08,Cancelled,2025-06-09 01:47:44,2025-06-09 01:59:53.600
1058,438,115,2025-10-10 01:52:06,"Andheri, Mumbai","Juhu, Mumbai",24.06,Cancelled,2025-10-10 13:09:06,2025-10-10 13:57:13.200
1059,597,170,2025-11-12 04:26:44,"Rajouri Garden, Delhi","Connaught Place, Delhi",17.8,Completed,2025-11-12 14:09:44,2025-11-12 14:45:20.000
1060,147,167,2025-06-13 08:31:28,"Koregaon Park, Pune","Aundh, Pune",2.56,Completed,2025-06-14 07:25:28,2025-06-14 07:35:28.000
1061,406,82,2025-11-02 12:34:27,"Hinjewadi, Pune","Kalyani Nagar, Pune",17.05,Completed,2025-11-03 11:52:27,2025-11-03 12:26:33.000
1062,125,329,2025-04-26 00:29:26,"Koregaon Park, Pune","Hadapsar, Pune",9.35,Completed,2025-04-26 16:40:26,2025-04-26 16:59:08.000
1063,157,1,2025-07-21 10:38:02,"Koramangala, Bangalore","MG Road, Bangalore",6.14,Cancelled,2025-07-21 20:39:02,2025-07-21 20:51:18.800
1064,421,343,2025-03-07 08:22:42,"Aundh, Pune","Kalyani Nagar, Pune",16.33,Completed,2025-03-07 08:58:42,2025-03-07 09:31:21.600
1065,27,122,2025-08-11 04:36:12,"Secunderabad, Hyderabad","Kukatpally, Hyderabad",3.1,Completed,2025-08-11 22:14:12,2025-08-11 22:24:12.000
1066,22,83,2025-07-03 00:15:21,"MG Road, Bangalore","Indiranagar, Bangalore",20.79,Completed,2025-07-04 00:08:21,2025-07-04 00:49:55.800
1067,411,144,2025-04-17 09:36:44,"Madhapur, Hyderabad","Banjara Hills, Hyderabad",16.45,Completed,2025-04-17 22:28:44,2025-04-17 23:01:38.000
1068,259,87,2025-03-09 07:55:04,"Indiranagar, Bangalore","Jayanagar, Bangalore",17.73,Completed,2025-03-09 10:41:04,2025-03-09 11:16:31.600
1069,111,203,2025-09-15 14:11:14,"Indiranagar, Bangalore","Jayanagar, Bangalore",9.84,Completed,2025-09-16 00:10:14,2025-09-16 00:29:54.800
1070,583,180,2025-08-20 21:00:44,"Karol Bagh, Delhi","Lajpat Nagar, Delhi",16.28,Completed,2025-08-21 18:33:44,2025-08-21 19:06:17.600
1071,513,150,2025-04-04 23:54:05,"Dadar, Mumbai","Juhu, Mumbai",7.93,Completed,2025-04-05 11:59:05,2025-04-05 12:14:56.600
1072,359,98,2025-08-28 12:44:25,"Ameerpet, Hyderabad","Banjara Hills, Hyderabad",2.12,Completed,2025-08-28 14:05:25,2025-08-28 14:15:25.000
1073,238,345,2026-01-20 05:35:49,"Jayanagar, Bangalore","Koramangala, Bangalore",21.26,Completed,2026-01-20 05:56:49,2026-01-20 06:39:20.200
1074,190,318,2025-10-29 05:31:36,"Hadapsar, Pune","Koregaon Park, Pune",6.24,Completed,2025-10-30 04:07:36,2025-10-30 04:20:04.800
1075,186,383,2025-05-06 01:54:39,"MG Road, Bangalore","Hebbal, Bangalore",12.53,Completed,2025-05-06 18:40:39,2025-05-06 19:05:42.600
1076,74,206,2025-03-20 10:37:16,"Connaught Place, Delhi","Vasant Kunj, Delhi",14.99,Completed,2025-03-21 07:37:16,2025-03-21 08:07:14.800
1077,203,362,2025-10-13 03:49:15,"MG Road, Bangalore","Indiranagar, Bangalore",12.83,Completed,2025-10-13 04:32:15,2025-10-13 04:57:54.600
1078,372,5,2025-08-20 04:03:48,"Ghatkopar, Mumbai","Juhu, Mumbai",19.69,Completed,2025-08-20 11:52:48,2025-08-20 12:32:10.800
1079,558,91,2025-08-23 01:04:37,"Connaught Place, Delhi","Rajouri Garden, Delhi",12.48,Completed,2025-08-23 10:05:37,2025-08-23 10:30:34.600
1080,171,349,2025-12-08 17:26:59,"Shivajinagar, Pune","Hinjewadi, Pune",24.85,Completed,2025-12-08 17:54:59,2025-12-08 18:44:41.000
1081,98,186,2025-12-01 04:31:00,"Bandra, Mumbai","Juhu, Mumbai",15.25,Completed,2025-12-01 20:31:00,2025-12-01 21:01:30.000
1082,198,81,2025-08-02 09:40:52,"Hitech City, Hyderabad","Ameerpet, Hyderabad",8.2,Completed,2025-08-03 00:57:52,2025-08-03 01:14:16.000
1083,498,320,2025-06-20 07:00:01,"Koregaon Park, Pune","Aundh, Pune",8.15,Completed,2025-06-20 15:03:01,2025-06-20 15:19:19.000
1084,460,138,2025-12-24 16:10:02,"Shivajinagar, Pune","Kalyani Nagar, Pune",21.74,Completed,2025-12-24 18:52:02,2025-12-24 19:35:30.800
1085,389,251,2025-09-09 23:34:31,"Yelahanka, Bangalore","Koramangala, Bangalore",15.09,Completed,2025-09-10 14:06:31,2025-09-10 14:36:41.800
1086,14,88,2025-04-16 04:27:54,"Indiranagar, Bangalore","Yelahanka, Bangalore",7.87,Completed,2025-04-16 13:56:54,2025-04-16 14:12:38.400
1087,590,76,2025-10-11 19:50:31,"Yelahanka, Bangalore","Jayanagar, Bangalore",23.29,Completed,2025-10-11 23:21:31,2025-10-12 00:08:05.800
1088,141,384,2025-06-19 01:20:33,"Hitech City, Hyderabad","Gachibowli, Hyderabad",21.36,Completed,2025-06-19 04:47:33,2025-06-19 05:30:16.200
1089,3,46,2025-04-29 14:50:57,"Yelahanka, Bangalore","MG Road, Bangalore",6.96,Completed,2025-04-29 19:54:57,2025-04-29 20:08:52.200
1090,118,124,2025-05-20 03:27:06,"Connaught Place, Delhi","Dwarka, Delhi",9.08,Completed,2025-05-20 17:24:06,2025-05-20 17:42:15.600
1091,504,175,2026-01-10 10:48:48,"Yelahanka, Bangalore","Whitefield, Bangalore",2.62,Cancelled,2026-01-10 23:51:48,2026-01-11 00:01:48.000
1092,302,217,2025-08-15 02:45:49,"Lajpat Nagar, Delhi","Karol Bagh, Delhi",1.32,Cancelled,2025-08-15 05:30:49,2025-08-15 05:40:49.000
1093,480,150,2025-07-10 06:19:47,"Colaba, Mumbai","Juhu, Mumbai",18.85,Completed,2025-07-10 09:00:47,2025-07-10 09:38:29.000
1094,411,387,2025-04-13 09:03:43,"Hebbal, Bangalore","Koramangala, Bangalore",11.99,Completed,2025-04-13 14:59:43,2025-04-13 15:23:41.800
1095,111,156,2025-04-02 18:47:47,"Madhapur, Hyderabad","Gachibowli, Hyderabad",22.72,Completed,2025-04-03 07:48:47,2025-04-03 08:34:13.400
1096,292,148,2026-01-25 06:11:48,"Hebbal, Bangalore","Whitefield, Bangalore",3.96,Completed,2026-01-25 13:53:48,2026-01-25 14:03:48.000
1097,174,255,2025-09-25 05:21:40,"Madhapur, Hyderabad","Kukatpally, Hyderabad",9.32,Completed,2025-09-26 03:49:40,2025-09-26 04:08:18.400
1098,97,232,2025-09-17 20:13:15,"Koramangala, Bangalore","Indiranagar, Bangalore",4.7,Completed,2025-09-18 06:39:15,2025-09-18 06:49:15.000
1099,573,359,2026-02-16 02:21:36,"Colaba, Mumbai","Andheri, Mumbai",3.88,Completed,2026-02-16 08:43:36,2026-02-16 08:53:36.000
1100,449,308,2025-08-13 11:26:24,"Madhapur, Hyderabad","Hitech City, Hyderabad",20.69,Completed,2025-08-14 02:00:24,2025-08-14 02:41:46.800
1101,87,281,2025-05-03 00:46:02,"Vasant Kunj, Delhi","Rajouri Garden, Delhi",9.98,Cancelled,2025-05-03 06:35:02,2025-05-03 06:54:59.600
1102,142,68,2025-11-06 20:51:37,"Colaba, Mumbai","Bandra, Mumbai",5.72,Cancelled,2025-11-07 08:11:37,2025-11-07 08:23:03.400
1103,404,384,2025-09-18 06:03:45,"Ghatkopar, Mumbai","Powai, Mumbai",2.27,Cancelled,2025-09-19 02:31:45,2025-09-19 02:41:45.000
1104,58,304,2025-05-20 00:34:07,"Hadapsar, Pune","Viman Nagar, Pune",10.89,Completed,2025-05-20 23:57:07,2025-05-21 00:18:53.800
1105,565,171,2025-04-15 23:31:05,"Whitefield, Bangalore","Koramangala, Bangalore",10.81,Completed,2025-04-16 10:01:05,2025-04-16 10:22:42.200
1106,7,38,2025-03-14 11:27:50,"Juhu, Mumbai","Andheri, Mumbai",13.83,Completed,2025-03-15 03:55:50,2025-03-15 04:23:29.600
1107,243,368,2025-03-17 10:05:07,"Hebbal, Bangalore","Indiranagar, Bangalore",11.7,Cancelled,2025-03-17 11:57:07,2025-03-17 12:20:31.000
1108,257,57,2025-09-26 15:41:55,"Saket, Delhi","Lajpat Nagar, Delhi",10.93,Completed,2025-09-26 16:05:55,2025-09-26 16:27:46.600
1109,4,179,2025-10-10 07:26:59,"Kukatpally, Hyderabad","Madhapur, Hyderabad",18.77,Cancelled,2025-10-11 06:07:59,2025-10-11 06:45:31.400
1110,539,191,2025-11-03 19:12:41,"Powai, Mumbai","Dadar, Mumbai",21.61,Completed,2025-11-04 13:14:41,2025-11-04 13:57:54.200
1111,279,208,2025-03-30 04:41:09,"Ghatkopar, Mumbai","Bandra, Mumbai",5.66,Completed,2025-03-30 18:22:09,2025-03-30 18:33:28.200
1112,17,139,2025-06-22 10:59:29,"Saket, Delhi","Karol Bagh, Delhi",3.3,Completed,2025-06-22 21:42:29,2025-06-22 21:52:29.000
1113,10,393,2025-06-28 23:54:55,"Lajpat Nagar, Delhi","Karol Bagh, Delhi",5.56,Completed,2025-06-29 14:49:55,2025-06-29 15:01:02.200
1114,471,202,2025-11-29 04:36:31,"Karol Bagh, Delhi","Vasant Kunj, Delhi",17.95,Completed,2025-11-29 10:48:31,2025-11-29 11:24:25.000
1115,144,211,2025-04-04 22:16:06,"Kukatpally, Hyderabad","Secunderabad, Hyderabad",4.09,Completed,2025-04-05 18:59:06,2025-04-05 19:09:06.000
1116,529,155,2025-10-26 11:30:38,"Juhu, Mumbai","Dadar, Mumbai",1.09,Completed,2025-10-27 08:43:38,2025-10-27 08:53:38.000
1117,129,181,2025-09-23 04:04:45,"Powai, Mumbai","Andheri, Mumbai",24.96,Cancelled,2025-09-23 12:51:45,2025-09-23 13:41:40.200
1118,403,267,2025-08-17 14:06:07,"Ameerpet, Hyderabad","Madhapur, Hyderabad",6.47,Completed,2025-08-18 06:40:07,2025-08-18 06:53:03.400
1119,170,306,2025-08-20 17:59:04,"Yelahanka, Bangalore","Indiranagar, Bangalore",19.73,Cancelled,2025-08-21 12:09:04,2025-08-21 12:48:31.600
1120,324,297,2025-09-17 10:03:49,"Dadar, Mumbai","Andheri, Mumbai",4.57,Completed,2025-09-17 15:33:49,2025-09-17 15:43:49.000
1121,254,212,2025-07-20 03:05:28,"Rajouri Garden, Delhi","Lajpat Nagar, Delhi",1.3,Completed,2025-07-20 22:41:28,2025-07-20 22:51:28.000
1122,302,82,2025-04-16 21:04:26,"Whitefield, Bangalore","MG Road, Bangalore",20.97,Cancelled,2025-04-17 10:45:26,2025-04-17 11:27:22.400
1123,223,204,2025-10-29 12:25:50,"Bandra, Mumbai","Ghatkopar, Mumbai",22.15,Completed,2025-10-30 10:11:50,2025-10-30 10:56:08.000
1124,245,162,2025-11-30 13:33:28,"Aundh, Pune","Hinjewadi, Pune",16.65,Completed,2025-12-01 05:49:28,2025-12-01 06:22:46.000
1125,120,324,2025-07-05 00:43:14,"Kukatpally, Hyderabad","Gachibowli, Hyderabad",1.67,Completed,2025-07-05 23:30:14,2025-07-05 23:40:14.000
1126,263,93,2026-01-17 08:02:31,"Hebbal, Bangalore","Jayanagar, Bangalore",7.83,Completed,2026-01-17 09:06:31,2026-01-17 09:22:10.600
1127,282,142,2025-08-05 13:47:03,"Connaught Place, Delhi","Rajouri Garden, Delhi",21.37,Completed,2025-08-06 11:15:03,2025-08-06 11:57:47.400
1128,124,383,2025-03-09 07:58:28,"Powai, Mumbai","Juhu, Mumbai",2.86,Completed,2025-03-09 11:08:28,2025-03-09 11:18:28.000
1129,456,289,2026-01-20 08:04:24,"Whitefield, Bangalore","Jayanagar, Bangalore",17.57,Completed,2026-01-21 05:58:24,2026-01-21 06:33:32.400
1130,424,60,2025-07-06 22:38:53,"Hitech City, Hyderabad","Ameerpet, Hyderabad",22.34,Completed,2025-07-07 08:44:53,2025-07-07 09:29:33.800
1131,165,223,2025-04-03 02:40:05,"Andheri, Mumbai","Juhu, Mumbai",12.09,Completed,2025-04-04 01:15:05,2025-04-04 01:39:15.800
1132,555,345,2025-07-16 10:52:55,"Whitefield, Bangalore","Koramangala, Bangalore",14.57,Completed,2025-07-16 12:11:55,2025-07-16 12:41:03.400
1133,402,329,2025-10-30 13:04:50,"Hadapsar, Pune","Shivajinagar, Pune",14.84,Completed,2025-10-30 13:55:50,2025-10-30 14:25:30.800
1134,291,254,2025-06-04 02:09:11,"Banjara Hills, Hyderabad","Kukatpally, Hyderabad",8.61,Completed,2025-06-04 04:53:11,2025-06-04 05:10:24.200
1135,406,251,2025-03-18 17:13:04,"Banjara Hills, Hyderabad","Kukatpally, Hyderabad",3.46,Cancelled,2025-03-18 22:56:04,2025-03-18 23:06:04.000
1136,410,350,2026-01-30 12:51:07,"Koregaon Park, Pune","Shivajinagar, Pune",3.98,Cancelled,2026-01-31 04:41:07,2026-01-31 04:51:07.000
1137,545,40,2025-08-21 11:05:45,"Koregaon Park, Pune","Viman Nagar, Pune",13.9,Cancelled,2025-08-22 09:07:45,2025-08-22 09:35:33.000
1138,491,356,2025-08-16 16:05:31,"Indiranagar, Bangalore","Koramangala, Bangalore",11.81,Completed,2025-08-17 03:12:31,2025-08-17 03:36:08.200
1139,458,244,2025-12-12 04:15:19,"Dadar, Mumbai","Juhu, Mumbai",4.06,Cancelled,2025-12-12 06:47:19,2025-12-12 06:57:19.000
1140,160,288,2025-12-03 23:11:57,"Secunderabad, Hyderabad","Hitech City, Hyderabad",3.52,Completed,2025-12-04 09:40:57,2025-12-04 09:50:57.000
1141,125,77,2026-01-13 10:42:53,"Hadapsar, Pune","Aundh, Pune",16.93,Completed,2026-01-13 14:42:53,2026-01-13 15:16:44.600
1142,144,21,2025-10-04 13:29:00,"Yelahanka, Bangalore","Whitefield, Bangalore",22.03,Completed,2025-10-04 18:22:00,2025-10-04 19:06:03.600
1143,561,76,2025-08-29 21:33:32,"Shivajinagar, Pune","Aundh, Pune",11.99,Completed,2025-08-30 05:03:32,2025-08-30 05:27:30.800
1144,253,101,2025-10-16 07:18:12,"Hadapsar, Pune","Aundh, Pune",7.65,Completed,2025-10-16 15:16:12,2025-10-16 15:31:30.000
1145,175,16,2026-02-16 15:10:24,"Aundh, Pune","Kalyani Nagar, Pune",22.93,Completed,2026-02-16 23:29:24,2026-02-17 00:15:15.600
1146,159,155,2025-04-03 13:21:31,"Secunderabad, Hyderabad","Ameerpet, Hyderabad",8.78,Cancelled,2025-04-03 18:09:31,2025-04-03 18:27:04.600
1147,146,323,2026-01-20 22:59:44,"Juhu, Mumbai","Colaba, Mumbai",18.89,Cancelled,2026-01-21 02:09:44,2026-01-21 02:47:30.800
1148,434,244,2025-09-20 05:43:27,"Secunderabad, Hyderabad","Kukatpally, Hyderabad",15.59,Completed,2025-09-20 12:30:27,2025-09-20 13:01:37.800
1149,109,36,2025-08-12 13:01:49,"Saket, Delhi","Dwarka, Delhi",5.74,Completed,2025-08-12 19:41:49,2025-08-12 19:53:17.800
1150,364,253,2025-10-03 02:04:36,"Banjara Hills, Hyderabad","Ameerpet, Hyderabad",11.74,Completed,2025-10-03 09:43:36,2025-10-03 10:07:04.800
1151,149,289,2025-07-17 04:40:56,"Kalyani Nagar, Pune","Hinjewadi, Pune",19.48,Cancelled,2025-07-18 04:18:56,2025-07-18 04:57:53.600
1152,294,306,2025-10-11 10:13:22,"Andheri, Mumbai","Powai, Mumbai",3.94,Completed,2025-10-12 02:40:22,2025-10-12 02:50:22.000
1153,288,57,2025-04-18 01:01:22,"Gachibowli, Hyderabad","Secunderabad, Hyderabad",13.96,Completed,2025-04-18 21:33:22,2025-04-18 22:01:17.200
1154,318,292,2025-05-23 20:10:08,"Kalyani Nagar, Pune","Koregaon Park, Pune",12.26,Completed,2025-05-24 15:22:08,2025-05-24 15:46:39.200
1155,388,193,2025-10-07 18:32:41,"Ghatkopar, Mumbai","Powai, Mumbai",19.51,Completed,2025-10-08 07:35:41,2025-10-08 08:14:42.200
1156,126,243,2025-10-15 14:50:57,"Colaba, Mumbai","Juhu, Mumbai",17.3,Completed,2025-10-16 01:12:57,2025-10-16 01:47:33.000
1157,9,242,2025-04-07 17:03:26,"Dwarka, Delhi","Connaught Place, Delhi",15.59,Completed,2025-04-08 16:30:26,2025-04-08 17:01:36.800
1158,208,130,2025-12-25 00:32:22,"Hadapsar, Pune","Shivajinagar, Pune",2.57,Cancelled,2025-12-25 05:31:22,2025-12-25 05:41:22.000
1159,69,237,2025-11-01 09:31:07,"Powai, Mumbai","Colaba, Mumbai",3.42,Cancelled,2025-11-02 01:01:07,2025-11-02 01:11:07.000
1160,525,95,2026-01-31 11:49:44,"Secunderabad, Hyderabad","Hitech City, Hyderabad",12.69,Completed,2026-01-31 19:48:44,2026-01-31 20:14:06.800
1161,576,164,2025-09-18 18:36:37,"Ghatkopar, Mumbai","Dadar, Mumbai",9.98,Cancelled,2025-09-18 20:41:37,2025-09-18 21:01:34.600
1162,58,395,2026-01-30 07:33:21,"Madhapur, Hyderabad","Hitech City, Hyderabad",21.52,Completed,2026-01-30 08:28:21,2026-01-30 09:11:23.400
1163,490,44,2025-09-18 01:14:42,"Vasant Kunj, Delhi","Connaught Place, Delhi",3.11,Completed,2025-09-18 20:01:42,2025-09-18 20:11:42.000
1164,471,154,2025-05-04 07:49:14,"Kalyani Nagar, Pune","Hadapsar, Pune",3.73,Completed,2025-05-05 01:36:14,2025-05-05 01:46:14.000
1165,336,234,2025-08-23 21:10:17,"Secunderabad, Hyderabad","Madhapur, Hyderabad",11.06,Cancelled,2025-08-24 03:52:17,2025-08-24 04:14:24.200
1166,321,39,2025-11-18 18:47:09,"Yelahanka, Bangalore","MG Road, Bangalore",21.92,Completed,2025-11-18 19:46:09,2025-11-18 20:29:59.400
1167,348,202,2025-07-20 10:27:17,"Kalyani Nagar, Pune","Aundh, Pune",4.27,Completed,2025-07-20 14:40:17,2025-07-20 14:50:17.000
1168,414,147,2026-01-23 03:15:32,"Aundh, Pune","Hinjewadi, Pune",18.41,Completed,2026-01-23 15:43:32,2026-01-23 16:20:21.200
1169,529,98,2025-04-23 12:08:58,"Secunderabad, Hyderabad","Kukatpally, Hyderabad",15.42,Cancelled,2025-04-23 23:58:58,2025-04-24 00:29:48.400
1170,433,379,2025-05-07 10:19:28,"Colaba, Mumbai","Powai, Mumbai",10.3,Completed,2025-05-08 02:48:28,2025-05-08 03:09:04.000
1171,257,377,2026-01-14 16:04:20,"Gachibowli, Hyderabad","Madhapur, Hyderabad",1.23,Cancelled,2026-01-15 06:17:20,2026-01-15 06:27:20.000
1172,600,3,2025-10-08 01:08:57,"Madhapur, Hyderabad","Secunderabad, Hyderabad",17.7,Completed,2025-10-08 13:40:57,2025-10-08 14:16:21.000
1173,110,255,2025-03-09 09:22:24,"Kukatpally, Hyderabad","Ameerpet, Hyderabad",23.4,Completed,2025-03-09 23:42:24,2025-03-10 00:29:12.000
1174,561,380,2025-05-12 14:34:23,"Banjara Hills, Hyderabad","Madhapur, Hyderabad",6.92,Completed,2025-05-12 20:58:23,2025-05-12 21:12:13.400
1175,282,319,2025-10-17 22:53:23,"Kalyani Nagar, Pune","Hadapsar, Pune",3.63,Completed,2025-10-18 05:57:23,2025-10-18 06:07:23.000
1176,60,263,2025-10-17 09:17:12,"Dwarka, Delhi","Karol Bagh, Delhi",17.94,Completed,2025-10-17 16:03:12,2025-10-17 16:39:04.800
1177,49,54,2026-02-05 17:58:15,"Juhu, Mumbai","Bandra, Mumbai",18.38,Completed,2026-02-06 11:34:15,2026-02-06 12:11:00.600
1178,141,62,2025-07-06 05:04:55,"Dwarka, Delhi","Karol Bagh, Delhi",1.71,Cancelled,2025-07-06 06:29:55,2025-07-06 06:39:55.000
1179,434,175,2025-07-25 22:24:30,"Colaba, Mumbai","Bandra, Mumbai",15.16,Completed,2025-07-26 09:00:30,2025-07-26 09:30:49.200
1180,133,127,2025-12-03 05:54:39,"Indiranagar, Bangalore","MG Road, Bangalore",9.53,Completed,2025-12-03 11:55:39,2025-12-03 12:14:42.600
1181,20,392,2025-08-25 23:30:14,"Bandra, Mumbai","Juhu, Mumbai",23.81,Completed,2025-08-25 23:48:14,2025-08-26 00:35:51.200
1182,468,152,2025-10-07 09:01:28,"Yelahanka, Bangalore","Koramangala, Bangalore",22.63,Completed,2025-10-07 11:26:28,2025-10-07 12:11:43.600
1183,111,37,2026-01-30 20:32:16,"Powai, Mumbai","Ghatkopar, Mumbai",9.58,Completed,2026-01-31 08:29:16,2026-01-31 08:48:25.600
1184,250,80,2025-06-22 20:20:37,"Madhapur, Hyderabad","Ameerpet, Hyderabad",11.46,Completed,2025-06-23 09:10:37,2025-06-23 09:33:32.200
1185,554,397,2025-08-10 05:44:46,"Rajouri Garden, Delhi","Dwarka, Delhi",22.93,Cancelled,2025-08-10 07:17:46,2025-08-10 08:03:37.600
1186,334,120,2025-07-21 10:33:27,"Banjara Hills, Hyderabad","Madhapur, Hyderabad",20.14,Completed,2025-07-21 15:12:27,2025-07-21 15:52:43.800
1187,526,104,2025-05-13 02:16:40,"Gachibowli, Hyderabad","Madhapur, Hyderabad",13.38,Completed,2025-05-13 22:58:40,2025-05-13 23:25:25.600
1188,121,295,2025-03-04 14:14:24,"Koramangala, Bangalore","MG Road, Bangalore",1.67,Completed,2025-03-04 16:28:24,2025-03-04 16:38:24.000
1189,253,87,2025-05-25 03:17:06,"Hadapsar, Pune","Koregaon Park, Pune",8.74,Completed,2025-05-26 00:18:06,2025-05-26 00:35:34.800
1190,307,181,2025-03-09 07:47:53,"Koramangala, Bangalore","MG Road, Bangalore",11.4,Completed,2025-03-09 23:11:53,2025-03-09 23:34:41.000
1191,409,17,2025-08-12 22:57:23,"Whitefield, Bangalore","Hebbal, Bangalore",5.08,Completed,2025-08-13 00:13:23,2025-08-13 00:23:32.600
1192,297,6,2025-03-25 04:29:29,"Hadapsar, Pune","Hinjewadi, Pune",2.18,Completed,2025-03-25 15:37:29,2025-03-25 15:47:29.000
1193,567,253,2025-06-15 21:47:04,"Madhapur, Hyderabad","Hitech City, Hyderabad",6.07,Completed,2025-06-15 22:40:04,2025-06-15 22:52:12.400
1194,83,292,2025-11-12 10:42:49,"Yelahanka, Bangalore","MG Road, Bangalore",8.64,Cancelled,2025-11-12 18:11:49,2025-11-12 18:29:05.800
1195,366,217,2026-02-10 12:52:45,"Hinjewadi, Pune","Koregaon Park, Pune",16.81,Completed,2026-02-11 11:17:45,2026-02-11 11:51:22.200
1196,493,180,2025-07-31 09:30:21,"Madhapur, Hyderabad","Kukatpally, Hyderabad",2.21,Completed,2025-07-31 11:03:21,2025-07-31 11:13:21.000
